"","Estimate","Std. Error","t value","Pr(>|t|)","Padj","gene"
"ILMN_1737947",0.0786634170910004,0.0341853941863576,2.30108263962604,0.0221189930091513,0.16843911011294,"LSM5"
"ILMN_1678165",0.0592371612280147,0.029846474724511,1.98472890935314,0.0481469869582345,0.233814169430118,"LSM7"
"ILMN_1688373",-0.0726686732143855,0.0319485546160512,-2.27455276420788,0.0236865276061602,0.173413702859544,"LST1"
"ILMN_2345353",-0.0713943003754136,0.0338379082250969,-2.10989106952131,0.035751784352044,0.20423026983005,"LST1"
"ILMN_1795464",0.0925715329220782,0.0344066269602744,2.69051462176053,0.00756138734142646,0.113156140642555,"LTA"
"ILMN_2376205",0.0771487919170464,0.0270015397417096,2.85719972472065,0.00459331538817328,0.0944978126342201,"LTB"
"ILMN_2376204",0.12298829822426,0.0289142243300186,4.25355689367651,2.86836300504527e-05,0.030299198685067,"LTB"
"ILMN_1747251",-0.114894329455935,0.0476026340391611,-2.41361285515031,0.016434964471359,0.151899971693317,"LTB4R"
"ILMN_1805395",0.109627061479403,0.0390949218416777,2.80412535222244,0.00539701764870953,0.1009856937264,"LTBP3"
"ILMN_1805658",0.0593402584112729,0.0274536770009582,2.16146851327791,0.0315036219756011,0.193358203708868,"LTV1"
"ILMN_1765371",0.0833763319958818,0.0289693559880512,2.87808717702497,0.00430809804356134,0.0929373205829709,"LUC7L"
"ILMN_1812278",0.110346342584233,0.0373295270574101,2.95600698113664,0.00338085833645779,0.0880618317977609,"LY9"
"ILMN_1731928",0.107068509506666,0.0379294390562171,2.82283398254255,0.00510018995456452,0.0979780784949154,"LY9"
"ILMN_2221564",0.0996465208033745,0.0379437941172223,2.6261612240339,0.00910884888745389,0.121517605602288,"LYAR"
"ILMN_1764362",0.0587935159034726,0.0266043019256484,2.2099251492403,0.0279164542703256,0.184377727157646,"LYAR"
"ILMN_1666713",-0.0628649517402718,0.0263040021486514,-2.38993866351607,0.0175102592188596,0.155109342002218,"LYPLA1"
"ILMN_1744534",0.0592531816771682,0.0247341137336747,2.39560561236107,0.017247368034025,0.154445530631618,"LYRM5"
"ILMN_1675956",-0.0624357681435128,0.0292579558180284,-2.13397574771921,0.0337105076912394,0.199427092161428,"LYST"
"ILMN_2301624",0.0897392308738331,0.0286120304708925,3.13641602489996,0.00189176892291429,0.0758104321983532,"MACF1"
"ILMN_2358069",0.105876915535536,0.039324616856443,2.6923826345733,0.00752023938555971,0.112974805161257,"MAD1L1"
"ILMN_1764709",-0.0962380745593148,0.0386558163235802,-2.48961433781982,0.0133666044597409,0.142252931579532,"MAFB"
"ILMN_1657478",-0.0559885811345584,0.0275272182453611,-2.03393530851936,0.0428972990682042,0.219313812883223,"MAGEL2"
"ILMN_1810826",0.0528187018844427,0.0253174376991498,2.0862578003388,0.0378569272314197,0.208378148331183,"NAA35"
"ILMN_1777139",0.0971365061722809,0.0333508223388371,2.91256704813438,0.00387240164482988,0.0891469967909589,"MAK16"
"ILMN_2327860",0.156771965298126,0.0450626912203375,3.47897475833338,0.000583194572923505,0.0550379740168526,"MAL"
"ILMN_2320330",0.175769967370784,0.0450738321985814,3.89960113878039,0.000120588036892805,0.033705383467967,"MAL"
"ILMN_1730986",0.0626443851629142,0.0312054143981612,2.00748448213543,0.0456553901927878,0.226189820413034,"MALT1"
"ILMN_1713807",0.180887779631913,0.0420071268664665,4.30612120193138,2.29809725796375e-05,0.030299198685067,"MAN1C1"
"ILMN_1815148",-0.0949139400044275,0.0347122728479134,-2.73430496528645,0.00664832734563373,0.108285519437358,"MAN2A2"
"ILMN_1800733",-0.0604644536719119,0.0253305769003881,-2.38701447304919,0.017647289609139,0.155404986469907,"MANBA"
"ILMN_1652490",-0.141131458081271,0.06187685255968,-2.28084416454684,0.0233062821251079,0.172459963664228,"MANSC1"
"ILMN_2142752",-0.16774028176893,0.0586875600331151,-2.85819144081438,0.00457939397268658,0.0943732840350564,"MANSC1"
"ILMN_1703244",-0.0535780597762628,0.0246287096219575,-2.17543105581527,0.0304313322821079,0.191296330918031,"MAP1LC3B"
"ILMN_1797189",0.0803838978284055,0.0317393587742369,2.53262513588188,0.0118657060892113,0.137371890766409,"MAP3K12"
"ILMN_2296697",-0.0771410283646734,0.0307275666820068,-2.51048282355026,0.0126185060316581,0.140282797037019,"MAP3K3"
"ILMN_1779010",-0.0662905476457205,0.0313449091006186,-2.11487445801565,0.0353209348060816,0.202911542224758,"MAP3K3"
"ILMN_1678087",0.0640007352150437,0.0274858077357041,2.32850116068834,0.0205950227911602,0.16464428606364,"MAP3K4"
"ILMN_1726547",-0.0672487158824649,0.0268294390818018,-2.50652709053762,0.0127573822315781,0.140535717069786,"MAP3K5"
"ILMN_1709114",0.0703194780637875,0.0295436298115523,2.38019087405065,0.0179707310985846,0.156985396064402,"TAB1"
"ILMN_1723625",-0.040915978601028,0.0171266305246999,-2.38902675818336,0.0175528910119423,0.155243763722164,"MAP4K2"
"ILMN_2375003",-0.0652979330366553,0.0302640181132544,-2.15760950156376,0.0318056716546767,0.194432836812534,"MAP4K4"
"ILMN_2216815",-0.0953108913872714,0.0415281622888403,-2.29509051530758,0.022464883815763,0.169996098729502,"MAP7"
"ILMN_1712719",-0.0948029203862558,0.04103924259419,-2.31005531275758,0.0216097608375443,0.16657292511922,"MAP7"
"ILMN_1667260",-0.0694189067723271,0.0316865700121925,-2.19079902765165,0.0292876889708166,0.188721256372939,"MAPK3"
"ILMN_2402341",-0.0705045724743581,0.0304978580809501,-2.311787676604,0.0215126332445927,0.166523506511728,"MAPK3"
"ILMN_2268068",-0.0565897123955192,0.0283529612234574,-1.99590130813922,0.0469096824563792,0.229928374083291,"MAPKAP1"
"ILMN_1732452",-0.0701165041926071,0.0245139664265708,-2.8602676112262,0.00455037363868487,0.0941204330694184,"MAPKAPK3"
"ILMN_1777721",-0.0360131015487749,0.0155597076886647,-2.31451016107523,0.0213607651163043,0.166142130172085,"MAPRE1"
"ILMN_1681101",-0.0914239776611975,0.0357255096649559,-2.55906713490158,0.0110193647078408,0.133366559339902,"MARCH1"
"ILMN_1703142",-0.0915950222788107,0.0285263032423123,-3.21089702723731,0.00147684596654732,0.0720052460275143,"MARCH2"
"ILMN_2337789",-0.0693074498400876,0.0335625437311907,-2.06502374775837,0.0398378896708604,0.213595265640813,"MARCH2"
"ILMN_1717337",-0.0663000531154438,0.0260036472338346,-2.54964438331472,0.0113145716657881,0.135031813492003,"MARCH7"
"ILMN_2336335",-0.102643526557437,0.0512190590862762,-2.00401038965864,0.0460285673409702,0.227094461821307,"MARCH8"
"ILMN_1738749",-0.0665362743080862,0.02977903661263,-2.23433266742641,0.0262476470677094,0.179910287071013,"MAST3"
"ILMN_1737298",0.0496268870403472,0.0229358265349315,2.16372786761205,0.0313279300852661,0.193115095809852,"MAT2A"
"ILMN_1802457",-0.0677148487022495,0.0329452557906624,-2.05537480517732,0.0407668784232774,0.21483213524112,"MAX"
"ILMN_2363426",-0.0773482848282755,0.0309206700667765,-2.5015073949314,0.0129355683996259,0.140535717069786,"MAX"
"ILMN_1704236",-0.0722463317458635,0.0309149238169141,-2.33694031315504,0.020144866463856,0.163144853725516,"MAX"
"ILMN_1764082",-0.0857844906781712,0.029720815820437,-2.88634373956797,0.0041998782409896,0.0925980507765245,"MBOAT1"
"ILMN_1651719",0.0554087236193142,0.0214941953911618,2.5778459072768,0.0104514808187147,0.13024690808449,"MBTPS1"
"ILMN_1760174",0.0559808148168839,0.0250122177159164,2.23813879491625,0.025995381581692,0.17939505563338,"MCCC1"
"ILMN_1798654",0.0639384392093835,0.0270747834915457,2.36154941845976,0.0188811023004925,0.159317253982973,"MCM6"
"ILMN_1656913",0.0634952520526191,0.0296750218369512,2.13968678444425,0.0332414402604525,0.198653629538549,"MDH1"
"ILMN_2048636",-0.0723552236862801,0.0250128865612523,-2.89271786001565,0.00411803401428523,0.0921486939689125,"ME2"
"ILMN_1675186",-0.0641254138992293,0.0215085273486601,-2.98139490722614,0.00312072206843083,0.0869164762329795,"ME2"
"ILMN_1697218",-0.0414927656536584,0.0196913071511928,-2.10716156804983,0.0359896737269056,0.204869552292599,"MED22"
"ILMN_1716876",0.0543412762706287,0.0264988885545946,2.05070020799822,0.0412235406688174,0.21603064999408,"MED27"
"ILMN_1804738",-0.0982814495322306,0.0417183462249844,-2.35583282717405,0.0191682846603898,0.160709278609354,"MEFV"
"ILMN_2115752",-0.147130162992626,0.0587500750832364,-2.50433999929658,0.0128347480756065,0.140535717069786,"MEFV"
"ILMN_1652306",-0.0841130355274491,0.0414460500816644,-2.02945842515064,0.0433539085890528,0.220940251257125,"MEGF10"
"ILMN_2290118",-0.126363358113406,0.054583622355314,-2.31504163081811,0.0213312279333283,0.16602644246096,"MEGF9"
"ILMN_2073202",0.0926588739862017,0.0265967395757253,3.4838433381049,0.000573122957710291,0.0550379740168526,"MEI1"
"ILMN_1741599",-0.0589041179859796,0.0244997071560704,-2.40427845160527,0.0168517708564377,0.153005404732864,"MEMO1"
"ILMN_1785795",0.0498969948400478,0.0210250957957329,2.37321129591117,0.0183069557390558,0.157942832254518,"METAP1"
"ILMN_1670420",0.0932413266080751,0.0294424000140581,3.16690645339899,0.00171036536742676,0.0743541502804165,"METAP2"
"ILMN_2276811",0.0681327677090837,0.0331634931755432,2.05445087911695,0.0408567935901128,0.214928237859567,"METTL17"
"ILMN_1745699",0.0692772054022621,0.0345454347807165,2.0053939353206,0.0458796424628636,0.226546081391349,"METTL2A"
"ILMN_1655635",0.072325863358546,0.0278929273065501,2.59298217658072,0.0100129565660393,0.128529818634792,"METTL3"
"ILMN_1691570",0.118997829244824,0.0370425946839508,3.21245933931245,0.00146912312011939,0.0719447843605858,"METTL5"
"ILMN_1708782",-0.0526998645513867,0.0256328893622872,-2.05594710009252,0.0407112681051247,0.214729871911171,"MFAP3"
"ILMN_1756071",0.097658259754149,0.0394820165936312,2.47348712603252,0.0139714686084873,0.144624267620008,"MFGE8"
"ILMN_1651385",-0.0852268413923769,0.0373299637418849,-2.28306788567145,0.0231731628792403,0.172120933917602,"MFN2"
"ILMN_1789751",-0.0558695667959735,0.0259561386081293,-2.15246064291225,0.0322125642143089,0.196220160074363,"MFSD1"
"ILMN_1681310",-0.085707305345098,0.0337654396812162,-2.53831450602366,0.0116788602638847,0.136910463857331,"MFSD7"
"ILMN_2372379",0.0701308503202633,0.0292091772549183,2.40098684424446,0.0170009593092461,0.153480535113359,"MGA"
"ILMN_1755643",0.0522149461939799,0.0241143163571245,2.16530899821894,0.0312054814659465,0.193115095809852,"MGAT4A"
"ILMN_1787526",-0.103090160459219,0.0492806773725177,-2.09189820342667,0.0373451052776845,0.207753799953872,"C2orf88"
"ILMN_1764770",0.0957012937115775,0.0430858234099736,2.22117824698284,0.0271359542494308,0.182847547903187,"OXNAD1"
"ILMN_1769601",0.055020705672535,0.0243316940067012,2.26127723196675,0.0245066808779044,0.17549473167219,"TBCK"
"ILMN_2263144",0.125089254029123,0.0317103673939467,3.94474313321901,0.000100963296833671,0.0331151107322164,"TMEM223"
"ILMN_1663068",0.0917664180491559,0.0356089843345613,2.5770580027493,0.0104747711806872,0.13024690808449,"C1orf228"
"ILMN_1784428",0.09954830995629,0.0320415339997836,3.10685218619565,0.00208447379650967,0.0788388619638425,"MGC57346"
"ILMN_1718069",0.074391763667681,0.0262724834987095,2.83154668919423,0.00496708526155513,0.096535605445236,"MIS12"
"ILMN_1677133",0.07717348587497,0.0237470533596304,3.24981313286488,0.0012952543596993,0.0682204071807658,"MITD1"
"ILMN_1667825",-0.077223662998836,0.0312917317213864,-2.46786159636085,0.0141881034492776,0.145094792523243,"MLKL"
"ILMN_1668683",0.0614081655286893,0.0292659449732756,2.09828063248136,0.0367731025626669,0.206390482135448,"MLL"
"ILMN_2408877",-0.102308323468728,0.0342585031603761,-2.98636291812828,0.00307201567546289,0.0867002915626517,"MLL3"
"ILMN_1725300",-0.077909356077131,0.028334408990274,-2.7496375909543,0.00635298826160322,0.105683413605644,"MLL3"
"ILMN_1783606",-0.0613877577071474,0.0288360204772184,-2.12885678020815,0.0341357717121395,0.2001096998609,"MLL5"
"ILMN_1759097",0.0607753567420274,0.0289863262657004,2.09669056316195,0.0369149006265778,0.206702762892238,"MLLT11"
"ILMN_1718734",0.0529350358784467,0.0244092903244566,2.16864297055819,0.0309486388650115,0.192430261558812,"MLLT6"
"ILMN_1792207",-0.0682890359952292,0.0310252179147912,-2.20108159055581,0.0285434144177958,0.186308344520665,"MLX"
"ILMN_2401618",-0.0867209233863753,0.0302114403945096,-2.87046636154876,0.00441023458014509,0.0929637145066084,"MLX"
"ILMN_1651336",-0.0680408173102869,0.0300202867606764,-2.26649458257053,0.0241814514792381,0.174579323220579,"MLYCD"
"ILMN_1804988",0.0736973686990103,0.0256034723743694,2.87841303794347,0.00430377921270537,0.0929373205829709,"MOAP1"
"ILMN_1798288",-0.0508951150883944,0.0233283947475157,-2.18168097887723,0.0299616580293719,0.190468441433736,"MOB3C"
"ILMN_2247988",-0.077552531815505,0.0339641166834652,-2.28336666424362,0.0231553276904811,0.172120933917602,"MOCS1"
"ILMN_1771651",-0.0674572988930277,0.0274423093481998,-2.45814949598813,0.0145691288568299,0.145983401427584,"MON1B"
"ILMN_2103591",0.126583818598014,0.0340424447949907,3.71841151128607,0.000241984948530095,0.0426818745980877,"MORC2"
"ILMN_1799106",-0.124982764246588,0.0606677341289999,-2.0601192057187,0.0403078115846309,0.214315728958251,"MARC1"
"ILMN_2070815",-0.0597630851603669,0.0256158007058227,-2.33305551704976,0.0203510035286641,0.163928768517661,"MPDU1"
"ILMN_1652085",0.0829210047033561,0.0274831783887153,3.01715484033695,0.00278535680469088,0.0849233008965323,"MPHOSPH10"
"ILMN_1705183",-0.127451375448807,0.0588891964801333,-2.16425733524491,0.0312868800734561,0.193115095809852,"MPO"
"ILMN_2410965",0.0606360329870749,0.0301381164968516,2.01193837024983,0.0451807180295423,0.225527015646692,"MRI1"
"ILMN_1732089",0.0676872918208735,0.0321871478802943,2.10292915894897,0.036361231690375,0.205424688127347,"MRI1"
"ILMN_2072603",0.0801802603962142,0.0323639826637152,2.47745344660897,0.013820498126736,0.144478145228862,"MRPL14"
"ILMN_1763264",0.103389983231853,0.0322329890079198,3.20758286507187,0.00149335325342231,0.0720327943279376,"MRPL2"
"ILMN_1693352",0.0491800953832358,0.0233717391361257,2.10425484799366,0.0362444991649927,0.205424688127347,"MRPL20"
"ILMN_1744835",0.0650494706478612,0.0328777579770967,1.97852513827664,0.0488458585126486,0.234797307961011,"MRPL21"
"ILMN_1753016",0.0651959937566568,0.0301911770713339,2.15943862018416,0.0316621944606426,0.193951154423364,"MRPL35"
"ILMN_1719656",0.123853435704324,0.0363365149016329,3.40851168692456,0.000748801426365324,0.0587744480301852,"MRPL38"
"ILMN_1705464",0.0730690178109686,0.0287899124434062,2.5380076425937,0.0116888706845012,0.136910463857331,"MRPL41"
"ILMN_1748650",0.0642148348699741,0.0310573310447714,2.06762244886413,0.0395907983965662,0.213126394677417,"MRPL45"
"ILMN_1722838",0.0639139339850787,0.0255875741725211,2.49785046265609,0.0130667702234149,0.140684777432351,"MRPL46"
"ILMN_1681324",0.0493415895183412,0.0228296253839342,2.16129650349253,0.0315170325371716,0.193358203708868,"MRPL49"
"ILMN_1799289",-0.103889508214015,0.0372925373693797,-2.78579886332211,0.00570290063336955,0.103391145244349,"MRPL55"
"ILMN_1714515",0.0511200569783794,0.0251958271775502,2.02890965310033,0.0434101623590842,0.221028409302994,"MRPS12"
"ILMN_1680703",0.07355479931372,0.0264076808890463,2.7853562614137,0.00571047863465029,0.103391145244349,"MRPS15"
"ILMN_1660292",0.0813397756019665,0.0310476479469693,2.6198369596595,0.00927530962821239,0.123334882129467,"MRPS21"
"ILMN_1802553",0.0668528281416743,0.0256863844735748,2.60265621307857,0.0097413850360737,0.127413491954927,"URGCP-MRPS24,MRPS24"
"ILMN_1676026",0.0675643133644014,0.0298219995274707,2.2655862931714,0.0242377988114038,0.174579323220579,"MRPS26"
"ILMN_1726743",0.0618184334440784,0.0261101827937587,2.36759864656541,0.0185813355136793,0.158852276068007,"MRPS30"
"ILMN_1654552",0.0558695771204029,0.0250929534709156,2.2265046314759,0.0267731728664588,0.181634743791852,"MRPS31"
"ILMN_1760441",0.0591042148735509,0.023928579279279,2.47002607984889,0.0141044006514106,0.145094792523243,"MRPS5"
"ILMN_1813207",0.0605771837488701,0.0260355806840269,2.32670761155847,0.0206918216044021,0.164709629067499,"MRPS9"
"ILMN_1778677",0.0856865201257978,0.0297229110446563,2.88284414662684,0.00424544150063967,0.0928801309531664,"MRS2"
"ILMN_1810834",-0.0771689079667984,0.0342916450435944,-2.25037054561526,0.0251988911481145,0.177361825082915,"MSH5,MSH5-C6orf26"
"ILMN_1657977",-0.132586174387287,0.0446013070816731,-2.97269705895608,0.00320770341887216,0.0877706433391692,"MSRB2"
"ILMN_1718766",0.0853527054670033,0.0343301331092201,2.48623287289498,0.0134914657562897,0.14307395250304,"MT1F"
"ILMN_1775170",0.0807696911643063,0.0349551842966456,2.31066414866699,0.0215755818842109,0.166523506511728,"MT1X"
"ILMN_1753639",0.0661964672440474,0.0286404088033663,2.31129617242988,0.0215401512655317,0.166523506511728,"MTAP"
"ILMN_2044617",0.0760640487609822,0.028772429441232,2.64364359347353,0.00866255778214021,0.118372213159916,"MTERFD1"
"ILMN_1782504",0.0602395232048929,0.0251327449680655,2.39685411527612,0.0171899197103252,0.154323276201827,"MTERFD1"
"ILMN_1672884",-0.0538117976137085,0.0272285423259511,-1.97630108029769,0.0490984807195317,0.234797307961011,"MTFMT"
"ILMN_2405521",-0.0698209911452806,0.0294231705162214,-2.37299345788678,0.0183175380792116,0.157942832254518,"MTHFD2"
"ILMN_1659240",-0.060025534283206,0.0223557304635074,-2.68501780253565,0.00768364922848105,0.113634634829102,"MTMR14"
"ILMN_2410262",-0.048068254346977,0.0172818689841964,-2.78142684630543,0.00577815745339171,0.104058889633604,"MTMR14"
"ILMN_1739641",-0.0814053430642538,0.0336062177614534,-2.42232980938505,0.0160539771472663,0.151688890332149,"MTMR3"
"ILMN_1676254",-0.104376909888129,0.0458575527996815,-2.27611164390032,0.0235918097478077,0.173382454727454,"MTMR3"
"ILMN_1803925",-0.0813176463017637,0.0388510104642879,-2.09306386963889,0.0372400718210284,0.207437288375083,"MTMR3"
"ILMN_2380605",-0.0986817115452552,0.0401145592471763,-2.45999740236961,0.0144959406157791,0.145737059300633,"MTMR3"
"ILMN_1717180",-0.124804424316074,0.0345287688914561,-3.61450547826963,0.000356500437028556,0.0491478878358679,"MTMR6"
"ILMN_2380740",0.0732794607031746,0.0257347382169343,2.84749198089586,0.00473163859013446,0.0957699139693589,"MTO1"
"ILMN_2180682",-0.0594451586081731,0.0218503524900057,-2.72055833586041,0.00692360791312619,0.110005483024117,"MTPN,LUZP6"
"ILMN_1670801",0.0900068638992138,0.0286664257946935,3.13980070427458,0.00187078896495536,0.0758104321983532,"MTR"
"ILMN_2175474",-0.0424839963109891,0.0207212126526071,-2.05026592908614,0.0412661857533681,0.21603064999408,"MTRF1L"
"ILMN_1679071",0.112224476079963,0.029654177720058,3.78444066597924,0.000188315244238629,0.0388860756371361,"MTX3"
"ILMN_1780937",0.0524124731222877,0.0239033367956983,2.1926843758366,0.0291499796303906,0.188425212034983,"MUS81"
"ILMN_1680618",0.114090766182036,0.0328432126982439,3.47380042355408,0.000594080145639024,0.0550379740168526,"MYC"
"ILMN_2110908",0.142580868166607,0.0414868004766093,3.43677667423392,0.00067769611546227,0.0571293976151069,"MYC"
"ILMN_1738523",-0.0585753377805351,0.0273670812746433,-2.14035750443024,0.0331867218814133,0.198489772161765,"MYD88"
"ILMN_1795119",0.0691881155423789,0.0323216756831353,2.14061041329239,0.0331661093123075,0.198489772161765,"MYH3"
"ILMN_1722872",-0.057187689708324,0.0269957161873981,-2.11839868634491,0.035018935938067,0.202037736988051,"MYH9"
"ILMN_2326071",-0.0707992850551137,0.0281821383236874,-2.51220415718441,0.0125584954721782,0.14013736783326,"MYL6"
"ILMN_1698225",-0.0796981663366746,0.0316394850878332,-2.51894637714322,0.0123258815700026,0.139111962274985,"MYO5A"
"ILMN_1782273",0.089832621503781,0.0356516020532997,2.51973589768785,0.0122988947824567,0.139111962274985,"N4BP2"
"ILMN_2167617",0.070063952149598,0.0212315202991369,3.29999694616528,0.00109162558612472,0.0635580450484459,"NACA"
"ILMN_2167616",0.0655978083309461,0.0243834176474857,2.69026308285829,0.00756694363130685,0.113156140642555,"NACA"
"ILMN_2145250",0.0718687492121096,0.0349597206297488,2.05575868220621,0.0407295696679935,0.214729871911171,"NACAP1"
"ILMN_1809522",-0.146797932010578,0.0412317039984942,-3.56031688663508,0.000434815474760647,0.0520168634836131,"NACC2"
"ILMN_1779034",-0.0477202418571821,0.0176194086247677,-2.70839066585365,0.00717581276048194,0.110341920832334,"NADSYN1"
"ILMN_1689665",0.054813843186389,0.0270474914446552,2.02657770679213,0.0436498984969037,0.221686169732397,"NAE1"
"ILMN_2415439",0.0684543064052753,0.0345001769451043,1.98417261784477,0.0482093080707588,0.233814169430118,"NAE1"
"ILMN_1716547",-0.0779807092129,0.0301560301154625,-2.58590765808114,0.0102158247926596,0.12938606395265,"NAGK"
"ILMN_1675266",0.0764373031385448,0.0264015308117444,2.89518451348823,0.00408675440140527,0.0919491499119919,"NAGPA"
"ILMN_1699208",0.0789237822386705,0.0273339797236709,2.88738716559168,0.00418637982458758,0.0924704228657522,"NAP1L1"
"ILMN_1804327",0.0428850211898171,0.0195834099990256,2.18986484947978,0.0293561313335855,0.188913363038505,"NAP1L4"
"ILMN_1710752",-0.120031912808634,0.0417870286901003,-2.87246824125283,0.00438319323637176,0.0929373205829709,"NAPRT1"
"ILMN_1801109",0.0581930681574426,0.0289614931724235,2.00932554861684,0.0454586691707249,0.226049451921092,"NAA16"
"ILMN_1705594",0.0567949864780674,0.0270277115147425,2.10136128051715,0.0364997056453215,0.205857182950938,"NAT10"
"ILMN_2180606",-0.0719869834662873,0.0296520587156096,-2.42772295025814,0.0158221896830284,0.151525526411117,"NAA50"
"ILMN_1784113",-0.0671488050699872,0.0327904263917533,-2.04781738022397,0.0415073306567503,0.216571811339755,"NAT14"
"ILMN_1689097",0.0476101337669023,0.0235999223484294,2.01738518728943,0.0446059163343465,0.224013194322292,"NAA20"
"ILMN_1765001",0.08363196037561,0.0335655599817955,2.49160033143998,0.0132937508111653,0.142072228216032,"NAT6"
"ILMN_1691264",-0.112444846883024,0.0507164259390528,-2.21712876648981,0.0274146122696717,0.183079543186215,"NAT8B"
"ILMN_1686392",0.0680326117206024,0.0306697419268046,2.21823228519389,0.0273384305880688,0.183079246635101,"NBAS"
"ILMN_1660629",-0.0797100196561816,0.0310656477264233,-2.56585732118449,0.0108109189647647,0.13244756084105,"NBEAL2"
"ILMN_1789599",0.132881514114619,0.0498030544333918,2.66813984857775,0.00807026388018025,0.116200174044276,"NBL1,C1orf151-NBL1"
"ILMN_1788538",0.0846571473957066,0.0408220414009489,2.07380974812638,0.0390077522010197,0.211032467252607,"NCALD"
"ILMN_1720442",0.0574871063573596,0.0260894307793076,2.20346341948383,0.0283733673577289,0.185712823234827,"NCBP2"
"ILMN_1697309",-0.104317042175772,0.0490957950520656,-2.12476530963895,0.0344789823024731,0.200381844412746,"NCF1"
"ILMN_2112988",-0.101590163126449,0.0441425097201669,-2.30141339426464,0.0221000368080934,0.168403965359766,"NCF1C"
"ILMN_1796642",-0.0800346950907527,0.0387259891431309,-2.0666920809936,0.0396791094976382,0.213126394677417,"NCF2"
"ILMN_2121437",0.0670888609727393,0.0301512926413935,2.22507412105561,0.0268701893478062,0.181669138127163,"NCL"
"ILMN_1695422",0.0811670231752348,0.0383991355099175,2.11377214870557,0.0354158516924113,0.203145731802382,"NCL"
"ILMN_2044471",0.0941290439318757,0.042300930071481,2.22522397906652,0.0268600117650561,0.181669138127163,"NCR3"
"ILMN_1735180",-0.0483955529191916,0.0241639689104639,-2.00279817849933,0.0461593859910167,0.227459192923687,"NCSTN"
"ILMN_1739805",-0.0625893625951904,0.0273079657323545,-2.29198187842437,0.0226461828630882,0.170816787840667,"NDE1"
"ILMN_1807283",-0.119419847036139,0.0510326899048111,-2.34006569629952,0.0199803577155877,0.162697966410686,"NDST1"
"ILMN_1682857",0.104154187019082,0.0304501522621787,3.42048164890291,0.000717878392145765,0.0587034258513592,"NDUFAF2"
"ILMN_1733603",0.0690710966104797,0.0257491912688568,2.68245693192003,0.00774121478126872,0.114204342049861,"NDUFC1"
"ILMN_1776104",0.0835355634502924,0.0412131859832319,2.02691350977524,0.0436153070799974,0.221686169732397,"NDUFS5"
"ILMN_2086417",0.0951072664342119,0.025402415543982,3.74402451095812,0.000219647295498203,0.0411049438846239,"NDUFV2"
"ILMN_1743619",-0.108306204723089,0.0364662080444486,-2.97004296665766,0.00323468417682577,0.0877706433391692,"NEDD9"
"ILMN_1715680",0.103667516430029,0.0379129221802079,2.73435837884709,0.00664727729691875,0.108285519437358,"NEIL2"
"ILMN_1725417",0.148434650182751,0.0469857596835314,3.15914122028717,0.00175497246017232,0.0743541502804165,"NELL2"
"ILMN_2379080",0.0948195991654471,0.0283411867408845,3.3456467448719,0.000932650846972514,0.0616431184505399,"NFATC2IP"
"ILMN_1675130",-0.0730038102055559,0.0304056988082071,-2.40099103349174,0.0170007686980954,0.153480535113359,"NFIC"
"ILMN_1707312",-0.117748090151643,0.0491699695234501,-2.39471554066119,0.0172884268921153,0.154445530631618,"NFIL3"
"ILMN_1799062",0.0548819118820961,0.0277524950155111,1.97754875197427,0.0489566270814414,0.234797307961011,"NFKB2"
"ILMN_1763560",-0.0517655611261826,0.0241606226265366,-2.14255906920736,0.0330076591205242,0.198045954723145,"NFKBID"
"ILMN_1761314",-0.101154011478484,0.0366514054550471,-2.75989447669474,0.00616209950872219,0.104999742933652,"NFS1"
"ILMN_1795025",0.0733447337596372,0.0308702012424965,2.37590721173108,0.0181764356754026,0.157853646857888,"NFX1"
"ILMN_1804610",0.091299611205238,0.0304541161264755,2.99793994434355,0.00296120696455392,0.0863416743540577,"NFX1"
"ILMN_1690049",0.062885847166837,0.0317106481456517,1.98311453231713,0.0483280330051809,0.234112406464297,"NGDN"
"ILMN_2324998",0.0661641287277796,0.0303302829141706,2.18145438718829,0.0299785760481987,0.190468441433736,"NGDN"
"ILMN_1718672",0.091261927987517,0.026299814748929,3.47005972698851,0.000602067783178602,0.0550379740168526,"NHP2"
"ILMN_2365544",0.0789391084824119,0.0266575505885008,2.96122887286065,0.00332578418544958,0.0877706433391692,"NHP2"
"ILMN_1763460",0.0472319870030046,0.0235342739339498,2.0069447281681,0.0457132003235946,0.226189820413034,"NHP2L1"
"ILMN_1709809",0.0632109466083811,0.0248244304232494,2.54632011815187,0.0114203905739624,0.13552392149626,"NHP2L1"
"ILMN_1815086",-0.117946042186526,0.0412371090142771,-2.86019182735847,0.00455142998001189,0.0941204330694184,"NINJ1"
"ILMN_1731745",-0.150131159716086,0.0433882897244302,-3.46017694335514,0.000623656922569834,0.0553990618556254,"NINJ2"
"ILMN_1704305",0.0573450684631718,0.0235002589731186,2.44018878807963,0.0152977205210656,0.149902663341226,"NIP7"
"ILMN_1689274",0.100285399144507,0.0301365057719888,3.32770494042212,0.000992370032756564,0.0627191748471533,"NIPA1"
"ILMN_1805916",0.0833163692013671,0.0310037921361785,2.68729608415045,0.00763276048620619,0.113301150088561,"NIPSNAP1"
"ILMN_1721621",0.0611572749847176,0.0251464700104395,2.43204214982573,0.0156386971698413,0.151388647179238,"NKTR"
"ILMN_1796976",-0.083275160860031,0.0369335746197007,-2.25472789237171,0.0249203302138169,0.176588277690584,"NLRC4"
